"ARILINE_ICAO_CODE";"ARILINE_NAME";"ARILINE_CALL_SIGN";"AIRLINE_COUNTRY";"FLIGHT_CODE";"AIRPORT_FROM_IATA_CODE";"AIRPORT_FROM_NAME";"AIRPORT_FROM_LOCATION";"AIRPORT_TO_IATA_CODE";"AIRPORT_TO_NAME";"AIRPORT_TO_LOCATION";"FLIGHT_DISTANCE";"PILOT_NAME";"PILOT_SURNAME";"COPILOT_NAME";"COPILOT_SURNAME";"PASSENGER_FIRST_NAME";"PASSENGER_LAST_NAME";"PASSENGER_COUNTRY";"TRAVEL_CLASS";"TICKET_CODE";"TICKET_PRICE"
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Ismael";"Nayer";"Slovakia";"ECONOMY";"AMB139/249";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"John";"Ladwig";"Sweden";"ECONOMY";"AMB139/270";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Jose Manuel";"Fripp";"Spain";"ECONOMY";"AMB139/296";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Jose Manuel";"Gee";"Slovakia";"ECONOMY";"AMB139/297";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Lex";"Davies";"Russia";"ECONOMY";"AMB139/323";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Luis";"Fripp";"India";"BUSINESS";"AMB139/354";1656
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Luis";"Vargas";"Japan";"ECONOMY";"AMB139/375";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Shelli";"Fripp";"Slovakia";"BUSINESS";"AMB139/441";1656
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Shelli";"Kaufling";"Russia";"ECONOMY";"AMB139/443";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Shelli";"Stiles";"Switzerland";"ECONOMY";"AMB139/461";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Sigal";"Mikkilineni";"Brazil";"FIRST";"AMB139/479";1315
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Steven";"Markle";"United Kingdom";"ECONOMY";"AMB139/505";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB139";"LSI";"Sumburgh Airport";"Shetland, Scotland, United Kingdom";"HLY";"Anglesey Airport";"Anglesey, Wales, United Kingdom";4493;"Janette";"Bernstein";"Laura";"Mourgos";"Steven";"Patel";"Slovakia";"ECONOMY";"AMB139/513";974
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Alexander";"Ladwig";"India";"ECONOMY";"AMB958/018";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Bruce";"Rogers";"Slovakia";"ECONOMY";"AMB958/081";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Daniel";"Matos";"Switzerland";"ECONOMY";"AMB958/101";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"David";"Vollman";"Italy";"BUSINESS";"AMB958/144";2215
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Den";"Kaufling";"Slovakia";"ECONOMY";"AMB958/153";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Den";"Patel";"Belarus";"ECONOMY";"AMB958/165";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Diana";"Mourgos";"Belgium";"ECONOMY";"AMB958/190";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Guy";"Davies";"Japan";"FIRST";"AMB958/207";1759
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Guy";"Rogers";"Singapore";"ECONOMY";"AMB958/226";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"John";"Markle";"Slovakia";"ECONOMY";"AMB958/273";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Jose Manuel";"Mallin";"Poland";"FIRST";"AMB958/301";1759
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Lex";"Rajs";"Switzerland";"ECONOMY";"AMB958/341";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Luis";"Vargas";"Japan";"ECONOMY";"AMB958/375";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Nancy";"Davies";"Belarus";"ECONOMY";"AMB958/381";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Nancy";"Fripp";"Brazil";"ECONOMY";"AMB958/383";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Nancy";"Russell";"Iceland";"ECONOMY";"AMB958/401";1303
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Shelli";"Fripp";"Slovakia";"BUSINESS";"AMB958/441";2215
"AMB";"Deutsche Rettungsflugwacht";"CIVIL AIR AMBULANCE";"Germany";"AMB958";"WAW";"Frederic Chopin International Airport";"Warsaw, Poland";"ALC";"El Altet Airport";"Alicante, Spain";6684;"William";"Ande";"Sarath";"King";"Steven";"Fripp";"Hong Kong";"FIRST";"AMB958/499";1759
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Alexander";"Errazuriz";"Slovakia";"ECONOMY";"AYZ149/009";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Bruce";"Partners";"Switzerland";"ECONOMY";"AYZ149/077";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Daniel";"Fripp";"Belarus";"ECONOMY";"AYZ149/093";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Daniel";"Markle";"Ukraine";"ECONOMY";"AYZ149/099";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"David";"Errazuriz";"United Kingdom";"BUSINESS";"AYZ149/121";1309
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"David";"Philtanker";"Iceland";"ECONOMY";"AYZ149/137";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"David";"Seo";"Belarus";"ECONOMY";"AYZ149/141";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Diana";"Marlow";"Hong Kong";"ECONOMY";"AYZ149/187";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Ismael";"Nayer";"Slovakia";"FIRST";"AYZ149/249";1040
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"John";"Fripp";"Ukraine";"BUSINESS";"AYZ149/267";1309
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"John";"Markle";"Slovakia";"ECONOMY";"AYZ149/273";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Jose Manuel";"Gee";"Slovakia";"ECONOMY";"AYZ149/297";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Jose Manuel";"Mikkilineni";"Iceland";"ECONOMY";"AYZ149/305";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Jose Manuel";"Weiss";"Swaziland";"ECONOMY";"AYZ149/319";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Luis";"Cambrault";"Japan";"ECONOMY";"AYZ149/351";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Luis";"Stiles";"Latvia";"ECONOMY";"AYZ149/374";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Luis";"Vargas";"Japan";"ECONOMY";"AYZ149/375";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Luis";"Vollman";"Hungary";"BUSINESS";"AYZ149/376";1309
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Neena";"Patel";"India";"ECONOMY";"AYZ149/426";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Neena";"Philtanker";"Hong Kong";"ECONOMY";"AYZ149/427";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Shelli";"Olson";"Belarus";"BUSINESS";"AYZ149/453";1309
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Sigal";"Fripp";"Latvia";"BUSINESS";"AYZ149/470";1309
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Sigal";"Ladwig";"Iceland";"ECONOMY";"AYZ149/473";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Steven";"Kaufling";"Belarus";"ECONOMY";"AYZ149/501";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Steven";"Patel";"Slovakia";"ECONOMY";"AYZ149/513";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Steven";"Weiss";"India";"ECONOMY";"AYZ149/522";770
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ149";"GHF";"Giebelstadt Airport";"Giebelstadt, Germany";"ARN";"Stockholm Arlanda Airport";"Stockholm, Sweden";3135;"Daniel";"Ernst";"Stephen";"Mallin";"Valli";"Davies";"Belgium";"FIRST";"AYZ149/526";1040
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Alexander";"Cambrault";"Sweden";"ECONOMY";"AYZ148/006";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Alexander";"Ladwig";"India";"ECONOMY";"AYZ148/018";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Bruce";"Rogers";"Slovakia";"ECONOMY";"AYZ148/081";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Daniel";"Markle";"Ukraine";"ECONOMY";"AYZ148/099";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Daniel";"Mikkilineni";"Sweden";"ECONOMY";"AYZ148/102";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"David";"Errazuriz";"United Kingdom";"ECONOMY";"AYZ148/121";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"David";"Vollman";"Italy";"ECONOMY";"AYZ148/144";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Guy";"Mourgos";"Ukraine";"BUSINESS";"AYZ148/219";1556
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Ismael";"Davies";"Germany";"ECONOMY";"AYZ148/236";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Ismael";"Ladwig";"United Kingdom";"ECONOMY";"AYZ148/241";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Ismael";"Partners";"Russia";"BUSINESS";"AYZ148/251";1556
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Ismael";"Philtanker";"Poland";"ECONOMY";"AYZ148/253";915
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Ismael";"Weiss";"Belarus";"FIRST";"AYZ148/261";1235
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Jose Manuel";"Mikkilineni";"Iceland";"FIRST";"AYZ148/305";1235
"AYZ";"Atlant-Soyuz Airlines";"ATLANT-SOYUZ";"Russia";"AYZ148";"JER";"Jersey Airport";"Jersey, Channel Islands, United Kingdom";"QHA";"Kiewit Airport";"Hasselt, Belgium";4103;"James";"Kaufling";"Karen";"Raphaely";"Jose Manuel";"Rajs";"Italy";"ECONOMY";"AYZ148/312";915
"BBD";"Bluebird Cargo";"BLUE CARGO";"Iceland";"BBD196";"SIN";"Singapore Changi Airport";"Changi, Singapore";"ANR";"Antwerp International Airport";"Antwerp, Belgium";5273;"Christopher";"Cambrault";"John";"Rogers";"Guy";"Olson";"Switzerland";"ECONOMY";"BBD196/221";1091
"BBD";"Bluebird Cargo";"BLUE CARGO";"Iceland";"BBD196";"SIN";"Singapore Changi Airport";"Changi, Singapore";"ANR";"Antwerp International Airport";"Antwerp, Belgium";5273;"Christopher";"Cambrault";"John";"Rogers";"Ismael";"Philtanker";"Poland";"ECONOMY";"BBD196/253";1091
"BBD";"Bluebird Cargo";"BLUE CARGO";"Iceland";"BBD196";"SIN";"Singapore Changi Airport";"Changi, Singapore";"ANR";"Antwerp International Airport";"Antwerp, Belgium";5273;"Christopher";"Cambrault";"John";"Rogers";"Jose Manuel";"Weiss";"Swaziland";"ECONOMY";"BBD196/319";1091
"BBD";"Bluebird Cargo";"BLUE CARGO";"Iceland";"BBD196";"SIN";"Singapore Changi Airport";"Changi, Singapore";"ANR";"Antwerp International Airport";"Antwerp, Belgium";5273;"Christopher";"Cambrault";"John";"Rogers";"Lex";"Fripp";"Poland";"ECONOMY";"BBD196/325";1091
"BBD";"Bluebird Cargo";"BLUE CARGO";"Iceland";"BBD196";"SIN";"Singapore Changi Airport";"Changi, Singapore";"ANR";"Antwerp International Airport";"Antwerp, Belgium";5273;"Christopher";"Cambrault";"John";"Rogers";"Luis";"Vollman";"Hungary";"ECONOMY";"BBD196/376";1091
"BBD";"Bluebird Cargo";"BLUE CARGO";"Iceland";"BBD196";"SIN";"Singapore Changi Airport";"Changi, Singapore";"ANR";"Antwerp International Airport";"Antwerp, Belgium";5273;"Christopher";"Cambrault";"John";"Rogers";"Nancy";"Russell";"Iceland";"FIRST";"BBD196/401";1473
"BBD";"Bluebird Cargo";"BLUE CARGO";"Iceland";"BBD196";"SIN";"Singapore Changi Airport";"Changi, Singapore";"ANR";"Antwerp International Airport";"Antwerp, Belgium";5273;"Christopher";"Cambrault";"John";"Rogers";"Shelli";"Mikkilineni";"India";"ECONOMY";"BBD196/450";1091
